id,date,news,label,pct_change,text_length,textlemma,textlengthforlemma,word_count,topic,topic_name
nifty_837,2014-04-07,Why Small Airports Are in Such Big Trouble,Neutral,0.0041,42,why small airport are such big trouble,38,7,9,aviation industry
nifty_837,2014-04-07,Gold Futures Ease,Neutral,0.0041,17,gold future ease,16,3,6,precious metals
nifty_837,2014-04-07,Boeing to End C-17 Airlifter Production in Mid-2015,Neutral,0.0041,51,boeing end airlifter production mid,35,5,9,aviation industry
nifty_837,2014-04-07,Canada's Lumenpulse Raises C$100 Million in IPO,Neutral,0.0041,47,canada lumenpulse raise million ipo,35,5,5,other
nifty_837,2014-04-07,Potash Corp. Names Tilk as CEO,Neutral,0.0041,30,potash corp name tilk ceo,25,5,8,other
nifty_837,2014-04-07,Vonage CEO Marc Lefar to Retire,Neutral,0.0041,31,vonage ceo marc lefar retire,28,5,8,other
nifty_837,2014-04-07,P&G Boosts Quarterly Dividend by 7%,Neutral,0.0041,35,boost quarterly dividend,24,3,3,quarterly results (2)
nifty_838,2014-04-08,"Conference Call Schedules, CSR Initiatives, Agreements, and Dividend Increases- Analyst Notes on Alliance Data, Norfolk Southern, Kohl's, DIRECTV, and TJXCompanies",Rise,0.0108,163,conference call schedule csr initiative agreement and dividend increase analyst note alliance data norfolk southern kohl directv and tjxcompanies,145,19,3,quarterly results (2)
nifty_838,2014-04-08,UPDATE 2 -Offshore firm's IPO may give Singapore market shot in the arm,Rise,0.0108,71,update offshore firm ipo may give singapore market shot the arm,63,11,5,other
nifty_838,2014-04-08,"UPDATE 1-Stock Spirits' top shareholder exits, shares fall",Rise,0.0108,58,update stock spirit top shareholder exit share fall,51,8,8,other
nifty_838,2014-04-08,"Senior Level Appointments, Earnings Release Schedules, Dividend Declarations, Stock Price Movements, and Upcoming Events - Analyst Notes on United Steel, Ensco, Murphy, Rio, and Range Resources",Rise,0.0108,193,senior level appointment earnings release schedule dividend declaration stock price movement and upcoming event analyst note united steel ensco murphy rio and range resource,173,24,3,quarterly results (2)
nifty_838,2014-04-08,"Leadership Transitions, Divestitures, Dividends, Completed Acquisitions, and Stock Movements - Analyst Notes on Du Pont, PPG, RPM, Mosaic, and Green Plains",Rise,0.0108,155,leadership transition divestiture dividend completed acquisition and stock movement analyst note pont ppg rpm mosaic and green plain,132,18,3,quarterly results (2)
nifty_838,2014-04-08,"Corporate Conflict is on the Increase, Says New Eversheds Study",Rise,0.0108,63,corporate conflict the increase say new eversheds study,55,8,8,other
nifty_838,2014-04-08,Dangote Cement to double capacity this year: CEO,Rise,0.0108,48,dangote cement double capacity this year ceo,44,7,8,other
nifty_838,2014-04-08,Bluerock Residential Growth REIT (BRG) Announces Monthly Common Stock Dividends for Second Quarter 2014,Rise,0.0108,103,bluerock residential growth reit brg announces monthly common stock dividend for second quarter,95,13,3,quarterly results (2)
nifty_838,2014-04-08,Safeway Inc. Announces Final Distribution Ratio for Special Stock Dividend to Stockholders,Rise,0.0108,90,safeway inc announces final distribution ratio for special stock dividend stockholder,85,11,3,quarterly results (2)
nifty_838,2014-04-08,Wintergreen: Pleased That the Ontario Teachersâ Pension Plan Is Voting Against Coca-Colaâs 2014 Equity Compensation Plan,Rise,0.0108,124,wintergreen pleased that the ontario teachersâ pension plan voting against coca colaâ equity compensation plan,110,15,8,other
nifty_838,2014-04-08,"Century Bancorp, Inc. Announces Increased Earnings for Q1 2014, up 10.2%; Asset Growth to Record Size of $3.5 BB; Regular Dividend Declared",Rise,0.0108,139,century bancorp inc announces increased earnings for asset growth record size regular dividend declared,103,14,3,quarterly results (2)
nifty_838,2014-04-08,Exclusive: Fiber network company Zayo explores IPO - sources,Rise,0.0108,60,exclusive fiber network company zayo explores ipo source,56,8,5,other
nifty_838,2014-04-08,CORRECTING and REPLACING IDEX Corporation Increases Regular Quarterly Cash Dividend Twenty Two Percent,Rise,0.0108,102,correcting and replacing idex corporation increase regular quarterly cash dividend twenty two percent,101,13,3,quarterly results (2)
nifty_838,2014-04-08,"Orchid Island Capital Announces April 2014 Monthly Dividend and March 31, 2014 RMBS Portfolio Characteristics",Rise,0.0108,109,orchid island capital announces april monthly dividend and march rmbs portfolio characteristic,94,12,3,quarterly results (2)
nifty_838,2014-04-08,Blackstone-backed La Quinta Holdings IPO priced at $17 -Bloomberg,Rise,0.0108,65,blackstone backed quinta holding ipo priced bloomberg,53,7,5,other
nifty_838,2014-04-08,Blackstone-backed La Quinta Holdings IPO priced at $17: Bloomberg,Rise,0.0108,65,blackstone backed quinta holding ipo priced bloomberg,53,7,5,other
nifty_838,2014-04-08,"Bluerock Residential Growth REIT, Inc. Announces Completion of Contribution Transactions and Entry into Material Agreements in Connection with Initial Public Offering",Rise,0.0108,166,bluerock residential growth reit inc announces completion contribution transaction and entry into material agreement connection with initial public offering,156,19,3,quarterly results (2)
nifty_838,2014-04-08,Breakingviews: Not all China tech IPOs created equal,Rise,0.0108,52,breakingviews not all china tech ipo created equal,50,8,5,other
nifty_838,2014-04-08,American Airlines Delivers Rich Payout,Rise,0.0108,38,american airline delivers rich payout,37,5,9,aviation industry
nifty_838,2014-04-08,N.Y. AG Proposes New Rules for Investment Advisers,Rise,0.0108,50,proposes new rule for investment adviser,40,6,8,other
nifty_838,2014-04-08,Gold Futures Rise to Two-Week Highs on Russia Concerns,Rise,0.0108,54,gold future rise two week high russia concern,45,8,6,precious metals
nifty_839,2014-04-09,China tech rout sifts IPO haves from donât-needs,Fall,-0.021,50,china tech rout sifts ipo have from donâ need,45,9,5,other
nifty_839,2014-04-09,UPDATE 1-China's WH Group seeks at least $4.3 bln through HK IPO-sources,Fall,-0.021,72,update china group seek least bln through ipo source,52,9,5,other
nifty_839,2014-04-09,BRIEF-Just Retirement completes major defined benefit de-risking transaction,Fall,-0.021,76,brief just retirement completes major defined benefit risking transaction,73,9,8,other
nifty_839,2014-04-09,KPN will never return to pre-2012 dividend levels - CEO,Fall,-0.021,55,kpn will never return pre dividend level ceo,44,8,3,quarterly results (2)
nifty_839,2014-04-09,"Proposed IPOs, Delisting, Stock Movements, and Statements - Analyst Notes on BHP Billiton, Tesoro, Cliffs, Energy Transfer, and PBF Energy",Fall,-0.021,138,proposed ipo delisting stock movement and statement analyst note bhp billiton tesoro cliff energy transfer and pbf energy,121,18,5,other
nifty_839,2014-04-09,Bakken Energy Corp Advises on Stock Dividend to All Common Shareholders and gives Corporate Update,Fall,-0.021,98,bakken energy corp advises stock dividend all common shareholder and give corporate update,90,13,3,quarterly results (2)
nifty_839,2014-04-09,"Chatham Lodging Boosts Dividend 14 Percent, Continues to Reward Investors as EBITDA and FFO Grows",Fall,-0.021,97,chatham lodging boost dividend percent continues reward investor ebitda and ffo grows,85,12,3,quarterly results (2)
nifty_839,2014-04-09,Seplat listing may spur return of Nigeria IPOs: NSE,Fall,-0.021,51,seplat listing may spur return nigeria ipo nse,46,8,5,other
nifty_839,2014-04-09,Alibaba triangular dealmaking adds to IPO quirks,Fall,-0.021,48,alibaba triangular dealmaking add ipo quirk,43,6,5,other
nifty_839,2014-04-09,"Stuppler Predicts Gold Likely to Reach $5,000 by 2016",Fall,-0.021,53,stuppler predicts gold likely reach,35,5,6,precious metals
nifty_839,2014-04-09,"El Pollo Loco picks Jefferies, Morgan Stanley for IPO: sources",Fall,-0.021,62,pollo loco pick jefferies morgan stanley for ipo source,55,9,5,other
nifty_839,2014-04-09,Silver Airways to Exit Atlanta Network Cities and Strengthen Core Markets,Fall,-0.021,73,silver airway exit atlanta network city and strengthen core market,66,10,9,aviation industry
nifty_839,2014-04-09,Mintz Levin Attorney Carl A. Kukkonen III Named a Top Intellectual Property Lawyer in California by Daily Journal,Fall,-0.021,113,mintz levin attorney carl kukkonen iii named top intellectual property lawyer california daily journal,102,14,8,other
nifty_839,2014-04-09,PRECIOUS-Gold turns higher after Fed minutes ease rate hike fears,Fall,-0.021,65,precious gold turn higher after fed minute ease rate hike fear,62,11,6,precious metals
nifty_839,2014-04-09,"Minden Bancorp, Inc. Announces Declaration of a Cash Dividend",Fall,-0.021,61,minden bancorp inc announces declaration cash dividend,54,7,3,quarterly results (2)
nifty_839,2014-04-09,"Long Run Exploration Announces Acquisition of Strategic Long Life Assets, $120 Million Offering, Five Percent Dividend Increase, Upward Revision to 2014 Guidance and Preliminary 2015 Guidance",Fall,-0.021,191,long run exploration announces acquisition strategic long life asset million offering five percent dividend increase upward revision guidance and preliminary guidance,166,21,3,quarterly results (2)
nifty_839,2014-04-09,Premium pet food company Freshpet taps banks for IPO: sources,Fall,-0.021,61,premium pet food company freshpet tap bank for ipo source,57,10,5,other
nifty_839,2014-04-09,Los Angeles should adopt Warren Buffett pension formula -report,Fall,-0.021,63,los angeles should adopt warren buffett pension formula report,62,9,8,other
nifty_839,2014-04-09,Ally Financial IPO priced at $25 per share-underwriter,Fall,-0.021,54,ally financial ipo priced per share underwriter,47,7,5,other
nifty_839,2014-04-09,Richardson Electronics Reports Third Quarter Fiscal 2014 Results and Declares Quarterly Cash Dividend; Invests in Key Initiatives,Fall,-0.021,129,richardson electronics report third quarter fiscal result and declares quarterly cash dividend invests key initiative,117,15,3,quarterly results (2)
nifty_839,2014-04-09,UPDATE 1-Los Angeles should adopt Warren Buffett pension formula -study,Fall,-0.021,71,update los angeles should adopt warren buffett pension formula study,68,10,8,other
nifty_839,2014-04-09,U.S. gold stocks rise to 10-month high as physical demand eases,Fall,-0.021,63,gold stock rise month high physical demand eas,46,8,6,precious metals
nifty_839,2014-04-09,UPDATE 2-Ally Financial IPO priced at $25 per share -underwriter,Fall,-0.021,64,update ally financial ipo priced per share underwriter,54,8,5,other
nifty_839,2014-04-09,Ally Financial IPO priced at $25 per share: underwriter,Fall,-0.021,55,ally financial ipo priced per share underwriter,47,7,5,other
nifty_839,2014-04-09,Charles Milne to Retire as Central 1's Chief Investment Officer,Fall,-0.021,63,charles milne retire central chief investment officer,53,7,8,other
nifty_839,2014-04-09,"Chinese pork giant WH Group, shareholders plan $5.3 bln IPO-term sheet",Fall,-0.021,70,chinese pork giant group shareholder plan bln ipo term sheet,60,10,5,other
nifty_839,2014-04-09,PRECIOUS-Gold holds near 2-week high on easing rate hike fears,Fall,-0.021,62,precious gold hold near week high easing rate hike fear,55,10,6,precious metals
nifty_839,2014-04-09,"Chinese pork giant WH Group, shareholders plan $5.3 billion IPO in HK",Fall,-0.021,69,chinese pork giant group shareholder plan billion ipo,53,8,5,other
nifty_839,2014-04-09,UPDATE 2-Chinese pork giant WH Group plans $5.3 bln IPO in HK,Fall,-0.021,61,update chinese pork giant group plan bln ipo,44,8,5,other
nifty_839,2014-04-09,Leucadia CFO to Retire,Fall,-0.021,22,leucadia cfo retire,19,3,8,other
nifty_839,2014-04-09,"RBS, U.K. Reach Dividend Agreement",Fall,-0.021,34,rb reach dividend agreement,27,4,3,quarterly results (2)
nifty_839,2014-04-09,Gold Turns Higher on Dovish FOMC Minutes,Fall,-0.021,40,gold turn higher dovish fomc minute,35,6,6,precious metals
nifty_839,2014-04-09,WH Group Sets IPO Valuation,Fall,-0.021,27,group set ipo valuation,23,4,5,other
nifty_839,2014-04-09,Dividend Increases Hit Record,Fall,-0.021,29,dividend increase hit record,28,4,3,quarterly results (2)
nifty_839,2014-04-09,KBR Names Industry Veteran Bradie as Next CEO,Fall,-0.021,45,kbr name industry veteran bradie next ceo,41,7,8,other
nifty_839,2014-04-09,Seplat Valued at $1.91 Billion in IPO,Fall,-0.021,37,seplat valued billion ipo,25,4,5,other
nifty_840,2014-04-10,Stocks' Skid Dents Hot IPO Market,Fall,-0.009,33,stock skid dent hot ipo market,30,6,5,other
nifty_840,2014-04-10,Gold Nears Three-Week High,Fall,-0.009,26,gold nears three week high,26,5,6,precious metals
nifty_840,2014-04-10,WH Group Set for Biggest IPO in a Year,Fall,-0.009,38,group set for biggest ipo year,30,6,5,other
nifty_840,2014-04-10,Silver Outshines Gold at Start of Year,Fall,-0.009,38,silver outshines gold start year,32,5,6,precious metals
nifty_841,2014-04-14,Callidus Capital IPO Raises 43% Above Minimum Target,Rise,0.0069,52,callidus capital ipo raise above minimum target,47,7,5,other
nifty_841,2014-04-14,"Blackstone, Goldman Unit to Acquire Ipreo",Rise,0.0069,41,blackstone goldman unit acquire ipreo,37,5,5,other
nifty_841,2014-04-14,"Health Care REIT CEO, Chairman Chapman Retires",Rise,0.0069,46,health care reit ceo chairman chapman retires,45,7,8,other
nifty_842,2014-04-15,IPOs Falter as Demand for New Shares Softens,Rise,0.0105,44,ipo falter demand for new share softens,39,7,5,other
nifty_842,2014-04-15,"For Moelis, a Challenge in Wake of Weak IPO",Rise,0.0105,43,for moelis challenge wake weak ipo,34,6,5,other
nifty_842,2014-04-15,Gold Posts Biggest Drop Since December,Rise,0.0105,38,gold post biggest drop since december,37,6,6,precious metals
nifty_842,2014-04-15,Rolex Names Dufour CEO,Rise,0.0105,22,rolex name dufour ceo,21,4,8,other
nifty_842,2014-04-15,Clouds Gather for Hong Kong Gaming IPOs,Rise,0.0105,39,cloud gather for hong kong gaming ipo,37,7,5,other
nifty_842,2014-04-15,GE Rethinks the 20-Year CEO,Rise,0.0105,27,rethink the year ceo,20,4,8,other
nifty_843,2014-04-16,Sabre IPO Priced Below Expectations,Neutral,0.0014,35,sabre ipo priced below expectation,34,5,5,other
nifty_843,2014-04-16,Reynolds American Former CEO Susan Cameron to Return to Post,Neutral,0.0014,60,reynolds american former ceo susan cameron return post,54,8,8,other
nifty_843,2014-04-16,Zoosk Files Plans to Raise $100 Million in IPO,Neutral,0.0014,46,zoosk file plan raise million ipo,33,6,5,other
nifty_843,2014-04-16,Danaher Unveils CEO Transition Plan,Neutral,0.0014,35,danaher unveils ceo transition plan,35,5,8,other
nifty_843,2014-04-16,Gold Edges Up on Ukraine Tensions,Neutral,0.0014,33,gold edge ukraine tension,25,4,6,precious metals
nifty_843,2014-04-16,The Trouble With Vietnam IPOs,Neutral,0.0014,29,the trouble with vietnam ipo,28,5,5,other
nifty_843,2014-04-16,Getting Spouses to Retire Together,Neutral,0.0014,34,getting spouse retire together,30,4,8,other
nifty_843,2014-04-16,Alibaba Appoints Rothschild Ahead of IPO,Neutral,0.0014,40,alibaba appoints rothschild ahead ipo,37,5,5,other
nifty_843,2014-04-16,"LyondellBasell to Buy Back Another 10% of Shares, Raises Dividend",Neutral,0.0014,65,lyondellbasell buy back another share raise dividend,52,7,3,quarterly results (2)
nifty_845,2014-04-22,France's Treasury Chief in Line to Become Orange CFO,Neutral,-0.0023,52,france treasury chief line become orange cfo,44,7,8,other
nifty_845,2014-04-22,Gold Futures Drop to 10-Week Low,Neutral,-0.0023,32,gold future drop week low,25,5,6,precious metals
nifty_845,2014-04-22,CEZ Proposes Dividend Unchanged from Previous Year,Neutral,-0.0023,50,cez proposes dividend unchanged from previous year,50,7,3,quarterly results (2)
