,id,date,news,label,pct_change,text_length,textlemma,textlengthforlemma,word_count,topic,topic_name,year,count
315623,nifty_960,2014-11-13,"Research and Markets: Global Cell and Tissue Analysis Products Market 2014-2018: Key Vendors are Becton, Dickinson and Company, Danaher, EMD Millipore, GE Healthcare and Thermo Fisher Scientific",Neutral,0.0002,194,research and market global cell and tissue analysis product market key vendor are becton dickinson and company danaher emd millipore healthcare and thermo fisher scientific,172,25,0,pharmacy,2014,1264
315627,nifty_960,2014-11-13,Research and Markets: Novel Drug Delivery System (NDDS) in Cancer Therapy Market - Global Industry Analysis to 2020 for the $15 Billion Market,Neutral,0.0002,142,research and market novel drug delivery system ndds cancer therapy market global industry analysis for the billion market,121,18,0,pharmacy,2014,1264
315643,nifty_960,2014-11-13,UPDATE 1-SSE lowers earnings per share forecast on weak energy prices,Neutral,0.0002,69,update sse lower earnings per share forecast weak energy price,62,10,1,quarterly results (1),2014,721
315684,nifty_960,2014-11-13,Celladon Reports Third Quarter 2014 Financial Results and Recent Highlights,Neutral,0.0002,75,celladon report third quarter financial result and recent highlight,67,9,0,pharmacy,2014,1264
315703,nifty_960,2014-11-13,"Research and Markets: Global Lawful Interception Market (Solutions, Components, Network Technology, Communication Technology, End Users and Geography) 2013 - 2020",Neutral,0.0002,162,research and market global lawful interception market solution component network technology communication technology end user and geography,139,17,7,telecom industry,2014,363
315731,nifty_960,2014-11-13,Research and Markets: Melanoma Therapeutics Market to 2020: Market is projected to grow from $1.3 billion in 2013 to $3.6 billion in 2020,Neutral,0.0002,137,research and market melanoma therapeutic market market projected grow from billion billion,90,12,0,pharmacy,2014,1264
315735,nifty_960,2014-11-13,Research and Markets: Global BDO Industry Report 2014-2019,Neutral,0.0002,58,research and market global bdo industry report,46,7,7,telecom industry,2014,363
315750,nifty_960,2014-11-13,Spectrum Pharmaceuticals to Present Corporate Update at the Jefferies 2014 Global London Healthcare Conference on November 19th,Neutral,0.0002,127,spectrum pharmaceutical present corporate update the jefferies global london healthcare conference november,107,12,0,pharmacy,2014,1264
315753,nifty_960,2014-11-13,Tetraphase Pharmaceuticals to Participate in Upcoming Investor Conferences,Neutral,0.0002,74,tetraphase pharmaceutical participate upcoming investor conference,66,6,0,pharmacy,2014,1264
315757,nifty_960,2014-11-13,GeneNews Reports Q3-2014 Financial Results,Neutral,0.0002,42,genenews report financial result,32,4,0,pharmacy,2014,1264
315759,nifty_960,2014-11-13,NovaBay Pharmaceuticals Reports Third Quarter 2014 Financial Results and a Clinical/Business Update,Neutral,0.0002,99,novabay pharmaceutical report third quarter financial result and clinical business update,89,11,0,pharmacy,2014,1264
315792,nifty_960,2014-11-13,"US STOCKS-Futures lower after latest Dow, S&P; records",Neutral,0.0002,54,stock future lower after latest dow record,42,7,2,stock,2014,498
315793,nifty_960,2014-11-13,"Research and Markets: North America Compression Therapy Market Outlook to 2020: Key Players are Covidien plc, BSN medical GmbH and SIGVARIS, Inc.",Neutral,0.0002,145,research and market north america compression therapy market outlook key player are covidien plc bsn medical gmbh and sigvaris inc,130,20,0,pharmacy,2014,1264
315813,nifty_960,2014-11-13,The SEED Partners Launch New Biotech to Revolutionize Research and Diagnostics,Neutral,0.0002,78,the seed partner launch new biotech revolutionize research and diagnostics,74,10,0,pharmacy,2014,1264
315829,nifty_960,2014-11-13,WuXi AppTec Announces Enhanced Genomics Services for Chinese Researchers,Neutral,0.0002,72,wuxi apptec announces enhanced genomics service for chinese researcher,70,9,0,pharmacy,2014,1264
315832,nifty_960,2014-11-13,Gigamon Enables Threat Detection and Analysis at 100Gb Rates at SCinet,Neutral,0.0002,70,gigamon enables threat detection and analysis rate scinet,57,8,4,cybersecurity,2014,725
315868,nifty_960,2014-11-13,"ISACA survey: Most UK consumers aware of major data breaches, but a third havenât changed shopping behaviour",Neutral,0.0002,110,isaca survey most consumer aware major data breach but third havenâ changed shopping behaviour,94,14,4,cybersecurity,2014,725
315878,nifty_960,2014-11-13,"WISeKey to Lead Groundbreaking Cyber Security Roundtable at the 2014 M&A; Advisor Summit-November 18-New York,NY",Neutral,0.0002,112,wisekey lead groundbreaking cyber security roundtable the advisor summit november new york,90,12,4,cybersecurity,2014,725
315882,nifty_960,2014-11-13,"Only about One-Third of Data Completely Secure, Say U.S. Executives in Survey",Neutral,0.0002,77,only about one third data completely secure say executive survey,64,10,4,cybersecurity,2014,725
315887,nifty_960,2014-11-13,CGI and Dell to jointly offer secure cloud-based solutions to government and commercial clients worldwide,Neutral,0.0002,105,cgi and dell jointly offer secure cloud based solution government and commercial client worldwide,97,14,4,cybersecurity,2014,725
315901,nifty_960,2014-11-13,"Wildcard Consulting Tapped by MSA Holding Company, LLC to Design New Proprietary Medical Payments Ecosystem",Neutral,0.0002,107,wildcard consulting tapped msa holding company llc design new proprietary medical payment ecosystem,99,13,0,pharmacy,2014,1264
315912,nifty_960,2014-11-13,Hiscox introduces Cyber Deception coverage,Neutral,0.0002,42,hiscox introduces cyber deception coverage,42,5,4,cybersecurity,2014,725
315918,nifty_960,2014-11-13,"US STOCKS-Futures fall after latest Dow, S&P; records",Neutral,0.0002,53,stock future fall after latest dow record,41,7,2,stock,2014,498
315975,nifty_960,2014-11-13,Dipexium Pharmaceuticals Reports Third Quarter 2014 Financial and Operational Results,Neutral,0.0002,85,dipexium pharmaceutical report third quarter financial and operational result,77,9,0,pharmacy,2014,1264
315993,nifty_960,2014-11-13,US STOCKS-Wall St to retreat from record highs at open,Neutral,0.0002,54,stock wall retreat from record high open,40,7,2,stock,2014,498
316040,nifty_960,2014-11-13,LEAGUE Inc. Raises $4M USD Seed Round to Develop New Digital Health & Wellness Platform,Neutral,0.0002,87,league inc raise usd seed round develop new digital health wellness platform,76,12,0,pharmacy,2014,1264
316052,nifty_960,2014-11-13,SecureState Recognized as one of the Top 25 Coolest Tech Companies in Northeast Ohio,Neutral,0.0002,84,securestate recognized one the top coolest tech company northeast ohio,70,10,4,cybersecurity,2014,725
316053,nifty_960,2014-11-13,"Research and Markets: Global IVR System (Inbound & Outbound Services) Market 2014-2018 with Avaya, Cisco Systems, Convergys, Genesys International Dominating",Neutral,0.0002,157,research and market global ivr system inbound outbound service market with avaya cisco system convergys genesys international dominating,136,18,7,telecom industry,2014,363
316060,nifty_960,2014-11-13,US STOCKS SNAPSHOT-Wall St slips with bank shares in focus,Neutral,0.0002,58,stock snapshot wall slip with bank share focus,46,8,2,stock,2014,498
316064,nifty_960,2014-11-13,"Research and Markets: United States Smartphone Market 2014-2018 with Apple, Samsung Electronics, LG Electronics, Motorola & HTC Dominating",Neutral,0.0002,138,research and market united state smartphone market with apple samsung electronics electronics motorola htc dominating,117,15,7,telecom industry,2014,363
316080,nifty_960,2014-11-13,US STOCKS-Wall St pulls back from records; banks dip,Neutral,0.0002,52,stock wall pull back from record bank dip,41,8,2,stock,2014,498
316089,nifty_960,2014-11-13,How to Become a Billionaire Drug Trafficker -- Legally; Kaneh Bosm BioTechnology is Pursuing Near Term Revenues,Neutral,0.0002,111,how become billionaire drug trafficker legally kaneh bosm biotechnology pursuing near term revenue,98,13,0,pharmacy,2014,1264
316090,nifty_960,2014-11-13,General Dynamics' TNE Cyber-defense Software Connects U.S. Military with International Defense Partners to Share Information and Intelligence,Neutral,0.0002,141,general dynamic tne cyber defense software connects military with international defense partner share information and intelligence,130,16,4,cybersecurity,2014,725
316111,nifty_960,2014-11-13,Adoption of IP CCTV Cameras Will Boost the Global CCTV Cameras Market by 2018: TechNavio,Neutral,0.0002,88,adoption cctv camera will boost the global cctv camera market technavio,71,11,7,telecom industry,2014,363
316145,nifty_960,2014-11-13,"Millennium Healthcare Secures Three Additional New Sales, Marketing and Distribution Agreements",Neutral,0.0002,95,millennium healthcare secures three additional new sale marketing and distribution agreement,92,11,0,pharmacy,2014,1264
316151,nifty_960,2014-11-13,"Research and Markets: The Global Cybersecurity Market 2014-2024 - Analysis of the Major Programs in Network Security, Data Security, ID and Access & Cloud Security",Neutral,0.0002,163,research and market the global cybersecurity market analysis the major program network security data security and access cloud security,135,19,4,cybersecurity,2014,725
316152,nifty_960,2014-11-13,TREASURIES-U.S. bond prices rise on European growth concerns,Neutral,0.0002,60,treasury bond price rise european growth concern,48,7,10,treasury,2014,215
316167,nifty_960,2014-11-13,"Annual Benelux Biotech & Healthcare Conference Organized by KBC Securities, FlandersBio and Flanders Investment & Trade Shows That Benelux Biotech Sector Attracts Strong Interest from Top Segment of US Investors",Neutral,0.0002,211,annual benelux biotech healthcare conference organized kbc security flandersbio and flanders investment trade show that benelux biotech sector attracts strong interest from top segment investor,193,25,0,pharmacy,2014,1264
316174,nifty_960,2014-11-13,Research and Markets: Gastrointestinal Disorders Pipeline Highlights Database 2015,Neutral,0.0002,82,research and market gastrointestinal disorder pipeline highlight database,73,8,0,pharmacy,2014,1264
316177,nifty_960,2014-11-13,SANS Institute Returns to Washington D.C. with Cyber Defense Initiative Training Event,Neutral,0.0002,86,sans institute return washington with cyber defense initiative training event,77,10,4,cybersecurity,2014,725
316196,nifty_960,2014-11-13,Research and Markets: Respiratory Disorders Pipeline Highlights Database 2015,Neutral,0.0002,77,research and market respiratory disorder pipeline highlight database,68,8,0,pharmacy,2014,1264
316201,nifty_960,2014-11-13,Research and Markets: Blood Disorders Pipeline Highlights Database 2015,Neutral,0.0002,71,research and market blood disorder pipeline highlight database,62,8,0,pharmacy,2014,1264
316209,nifty_960,2014-11-13,Research and Markets: Central Nervous System Disorders Pipeline Highlights Database 2015,Neutral,0.0002,88,research and market central nervous system disorder pipeline highlight database,79,10,0,pharmacy,2014,1264
316218,nifty_960,2014-11-13,US STOCKS-Wall St slips from latest record; banks fall,Neutral,0.0002,54,stock wall slip from latest record bank fall,44,8,2,stock,2014,498
316225,nifty_960,2014-11-13,NAFCU and Other Trades Data Security Letter to Congressional Leadership,Neutral,0.0002,71,nafcu and other trade data security letter congressional leadership,67,9,4,cybersecurity,2014,725
316250,nifty_960,2014-11-13,Research and Markets: Orphan Diseases Pipeline Highlights Database - 2014,Neutral,0.0002,73,research and market orphan disease pipeline highlight database,62,8,0,pharmacy,2014,1264
316251,nifty_960,2014-11-13,U.S. sells bills at highest interest rate since March,Neutral,0.0002,53,sell bill highest interest rate since march,43,7,10,treasury,2014,215
316258,nifty_960,2014-11-13,Tod's 9-month core profit below forecasts,Neutral,0.0002,41,tod month core profit below forecast,36,6,1,quarterly results (1),2014,721
316285,nifty_960,2014-11-13,US STOCKS-Wall St little changed near record; banks slip,Neutral,0.0002,56,stock wall little changed near record bank slip,47,8,2,stock,2014,498
316308,nifty_960,2014-11-13,BRIEF-Eurazeo and Bridgepoint purchase the remaining Foncia securities held by BPCE Group,Neutral,0.0002,89,brief eurazeo and bridgepoint purchase the remaining foncia security held bpce group,84,12,4,cybersecurity,2014,725
316315,nifty_960,2014-11-13,Samsung Developer Conference 2014: Innovations for Improving Consumer Lifestyles Unveiled,Neutral,0.0002,89,samsung developer conference innovation for improving consumer lifestyle unveiled,81,9,7,telecom industry,2014,363
316357,nifty_960,2014-11-13,U.S. lawmaker seeks information from CEOs on cyber attacks,Neutral,0.0002,58,lawmaker seek information from ceo cyber attack,47,7,4,cybersecurity,2014,725
316361,nifty_960,2014-11-13,Cybersecurity Expert Theresa Payton and FICO CEO Will Lansing Call for Stronger Cybersecurity at FICO World 2014,Neutral,0.0002,112,cybersecurity expert theresa payton and fico ceo will lansing call for stronger cybersecurity fico world,104,15,4,cybersecurity,2014,725
316384,nifty_960,2014-11-13,"US STOCKS-Wall St near flat; banks, energy shares slip",Neutral,0.0002,54,stock wall near flat bank energy share slip,43,8,2,stock,2014,498
316421,nifty_960,2014-11-13,"US STOCKS-Dow, S&P; 500 slip with banks, energy; retailers up",Neutral,0.0002,61,stock dow slip with bank energy retailer,40,7,2,stock,2014,498
316452,nifty_960,2014-11-13,Evident.io Launches New Release of Security Platform -- Delivers Best Security Practices to AWS Customers Throughout Entire Cloud Infrastructure,Neutral,0.0002,144,evident launch new release security platform delivers best security practice aws customer throughout entire cloud infrastructure,128,16,4,cybersecurity,2014,725
316485,nifty_960,2014-11-13,"US STOCKS SNAPSHOT-Dow, S&P; tick lower but Apple boosts Nasdaq",Neutral,0.0002,63,stock snapshot dow tick lower but apple boost nasdaq,52,9,2,stock,2014,498
316501,nifty_960,2014-11-13,TREASURIES-U.S. bond prices mostly flat after new supply,Neutral,0.0002,56,treasury bond price mostly flat after new supply,48,8,10,treasury,2014,215
316510,nifty_960,2014-11-13,Parnell Pharmaceuticals Holdings Ltd to Present at Upcoming Investor Conferences,Neutral,0.0002,80,parnell pharmaceutical holding ltd present upcoming investor conference,71,8,0,pharmacy,2014,1264
316541,nifty_960,2014-11-13,"Dow, S&P; 500 dip, end 5-day streak of closing highs",Neutral,0.0002,52,dow dip end day streak closing high,35,7,2,stock,2014,498
316543,nifty_960,2014-11-13,"US STOCKS-Dow, S&P; 500 dip, end 5-day streak of closing highs",Neutral,0.0002,62,stock dow dip end day streak closing high,41,8,2,stock,2014,498
316546,nifty_960,2014-11-13,Future of Merck cholesterol sales could hang on long-awaited study,Neutral,0.0002,66,future merck cholesterol sale could hang long awaited study,59,9,0,pharmacy,2014,1264
316548,nifty_960,2014-11-13,BioteQ Reports Q3 2014 Financial and Operating Results,Neutral,0.0002,54,bioteq report financial and operating result,44,6,0,pharmacy,2014,1264
316556,nifty_960,2014-11-13,SANUWAVE Health Reports Third Quarter Financial Results and Provides a Business Update,Neutral,0.0002,86,sanuwave health report third quarter financial result and provides business update,82,11,0,pharmacy,2014,1264
316560,nifty_960,2014-11-13,IAMGOLD continues driving down costs in Q3/14 and increases cash 42% from previous quarter,Neutral,0.0002,90,iamgold continues driving down cost and increase cash from previous quarter,75,11,1,quarterly results (1),2014,721
