Article_1_Text,Article_2_Text,Date_Difference,SBERT_Similarity,Entities_1,Entities_2
iac interactive swing loss revenue fall,stock wall set open higher after jobless claim,1168,0.1902550458908081,[],[]
iac interactive swing loss revenue fall,research and market emea hosted contact centre market research report,266,0.14903739094734192,[],[]
iac interactive swing loss revenue fall,treasury price add loss after year auction,686,0.3257504105567932,[],[]
iac interactive swing loss revenue fall,major government bond yield set for steady ascent reuters poll,1162,0.05979925021529198,[],[]
iac interactive swing loss revenue fall,research and market sarcoidosis therapeutic pipeline assessment and market forecast,862,0.09693902730941772,[],[]
iac interactive swing loss revenue fall,research and market israel fixed line market broadband and digital medium overview and statistic,790,0.07972229272127151,[],[]
iac interactive swing loss revenue fall,ims study forecast rebound global spending medicine reaching nearly trillion,748,0.19732913374900818,[],[]
iac interactive swing loss revenue fall,waterfall deploys it unidirectional security gateway japan,140,0.16778597235679626,[],[]
iac interactive swing loss revenue fall,research and market global microarray market report,225,0.07449893653392792,[],[]
iac interactive swing loss revenue fall,nintendo post it first ever annual net loss,1007,0.47872328758239746,[],"['ni', '##nte', '##ndo']"
iac interactive swing loss revenue fall,home see fall off profit,587,0.4524986147880554,[],[]
iac interactive swing loss revenue fall,repros present biocentury newsmakers the biotech industry conference,310,0.08384646475315094,[],"['re', '##p', '##ros']"
iac interactive swing loss revenue fall,ever vigilant cyberthreats,90,0.02052520215511322,[],[]
iac interactive swing loss revenue fall,conagra feel the pinch,1407,0.08716234564781189,[],[]
iac interactive swing loss revenue fall,update men wearhouse raise profit forecast,1182,0.25351449847221375,[],[]
iac interactive swing loss revenue fall,cohen grigsby join first national insurance agency and grossman yanak and ford llp offer cybersecurity seminar,475,0.12691126763820648,[],[]
iac interactive swing loss revenue fall,lockheed martin share cyber expertise american petroleum institute cyber security conference,266,0.1196327731013298,[],['##eric']
iac interactive swing loss revenue fall,italy mediaset swing loss first half,1,0.3767602741718292,[],[]
iac interactive swing loss revenue fall,chromebook shipment reach million for and are forecasted reach million shipment worldwide say abi research,120,0.13922251760959625,[],[]
iac interactive swing loss revenue fall,echoworx present global privacy legislation webinar,790,0.007592793554067612,[],"['echo', '##wo', '##r', '##x']"
iac interactive swing loss revenue fall,northrop grumman partner with cyber security challenge help build future cyber talent,12,0.0366666242480278,[],"['##rop', 'g', '##rum', '##man']"
iac interactive swing loss revenue fall,demandtec sponsored research unveiled consumer good technology conference,1014,0.11518088728189468,[],['##tec']
iac interactive swing loss revenue fall,research and market healthcare benchmark embedded case management,744,0.0911153182387352,[],[]
iac interactive swing loss revenue fall,astrazeneca raise forecast,1007,0.1839452087879181,[],"['as', '##tra', '##zen', '##eca']"
iac interactive swing loss revenue fall,whitehat security add veteran technology leadership support rapid growth,644,0.10689973086118698,[],[]
iac interactive swing loss revenue fall,stock snapshot dow end record high upbeat data,475,0.15546362102031708,[],[]
iac interactive swing loss revenue fall,driven product innovation the drug delivery device market will reach over billion,7,0.054557278752326965,[],[]
iac interactive swing loss revenue fall,ssoe take top spot among green design firm industrial manufacturing engineering news record,1085,0.14508172869682312,[],['##so']
iac interactive swing loss revenue fall,elevate concludes equity raise time for launch,790,0.12927505373954773,[],[]
iac interactive swing loss revenue fall,health market science announces immediate availability email masterfile for the healthcare industry,1462,0.09805767238140106,[],[]
iac interactive swing loss revenue fall,ebuzzing teads rebrands teads and set sight global video technology market,69,0.17547377943992615,[],[]
iac interactive swing loss revenue fall,treasury price after weak activity index calm taper fear,251,0.21160374581813812,[],[]
iac interactive swing loss revenue fall,update anta see sale growth slowdown share dive,1017,0.40312066674232483,[],[]
iac interactive swing loss revenue fall,government security news name netiq identity manager best identity management platform,141,0.059199292212724686,[],[]
iac interactive swing loss revenue fall,park associate north american mobile app revenue exceed billion,146,0.2948598265647888,[],"['am', '##eric', '##an']"
iac interactive swing loss revenue fall,bond yield fly deficit fear dollar,1330,0.233800008893013,[],[]
iac interactive swing loss revenue fall,research and market report the international mhealth market world forecast,205,0.1396976262331009,[],[]
iac interactive swing loss revenue fall,the leader password protection keep growing,351,0.030716106295585632,[],[]
iac interactive swing loss revenue fall,eclinicalworks invests million patient engagement,539,0.1464705765247345,[],"['e', '##c', '##lini', '##cal', '##works']"
iac interactive swing loss revenue fall,privacy alert consumer watchdog urge public opt out cal index electronic health information exchange,140,0.12378180027008057,[],[]
iac interactive swing loss revenue fall,new online publication transformative health provides industry expert perspective the intersection patient engagement and technology,629,0.05998523533344269,[],[]
iac interactive swing loss revenue fall,trusteer discus cyberattack lifecycle isac fall conference,645,0.17378269135951996,[],[]
iac interactive swing loss revenue fall,research and market turkey telecom country market analysis pricing report,805,0.08988605439662933,[],[]
iac interactive swing loss revenue fall,research and market the clinical trial industry india expected reach million,1567,0.1538015604019165,[],[]
iac interactive swing loss revenue fall,ipswitch uncovers major information security hole executive surveyed lack visibility into file moving both internally and externally,1583,0.1759178787469864,[],"['i', '##ps', '##witch']"
iac interactive swing loss revenue fall,stock wall tumble ukraine concern energy weighs,6,0.21285125613212585,[],[]
iac interactive swing loss revenue fall,stock snapshot future turn recovery strengthens,1399,0.25359010696411133,[],[]
iac interactive swing loss revenue fall,treasury year note rise global growth concern,749,0.09540459513664246,[],[]
reuters summit gameloft bet smartphone shift,treasury bond rise before three year note auction,510,0.13831496238708496,[],[]
reuters summit gameloft bet smartphone shift,treasury profit taking lift yield from year low,112,0.21673211455345154,[],[]
reuters summit gameloft bet smartphone shift,navistar see loss engine switch,442,0.23635530471801758,[],"['na', '##vist', '##ar']"
reuters summit gameloft bet smartphone shift,treasury bond price recover from post payroll sell off,782,0.09843747317790985,[],[]
reuters summit gameloft bet smartphone shift,treasury sell billion,272,0.14090698957443237,[],[]
reuters summit gameloft bet smartphone shift,fireeye announces advanced risk assessment service for insurance industry,1176,0.14365488290786743,[],"['fire', '##eye']"
reuters summit gameloft bet smartphone shift,stock future edge american head the poll,538,0.3890356421470642,[],['##eric']
reuters summit gameloft bet smartphone shift,olim technology group extends ecm leadership financial service and healthcare,714,0.1718396246433258,[],"['o', '##lim']"
